login_location_diff,login_ip_diff,behavior_anomaly,failed_logins,successful_logins,account_age_days,password_change_freq,suspicious_activity,login_time_diff,access_device_change,email_change,ip_blacklisted,password_strength,account_locked,multiple_failed_logins,unusual_time_logins,login_frequency,suspicious_ips,device_fingerprint_change,high_risk_location,account_role_change,access_time_hours,unusual_login_location,file_access_frequency,unauthorized_app_access,data_exfiltration_attempts,network_anomalies,login_duration,high_volume_downloads,unusual_login_ip_range,multi_factor_auth_enabled,account_privilege_changes,email_forwarding,system_alerts_generated,remote_access,suspicious_file_modifications,unusual_file_uploads,compromised_device,access_to_restricted_areas,unusual_account_activity,external_links_in_emails,data_access_by_role,compromised
1,0,0,4,9,2883,124,1,50.10959093891212,1,0,1,6,1,0,1,8,0,0,1,1,9,1,2,1,1,1,13.267918340029695,1,0,0,1,0,2,1,3,0,0,1,1,0,0,1
1,0,1,0,20,1774,355,0,40.624425233343004,1,1,0,1,0,1,0,12,0,1,1,0,2,0,4,1,1,0,21.686938816608453,3,1,0,1,1,2,0,1,0,1,1,1,0,3,0
0,0,1,1,14,2440,274,0,40.0676166915324,1,0,0,10,0,1,1,12,2,0,1,0,5,1,4,1,1,1,2.252484073695889,1,1,1,0,0,3,1,2,0,0,1,0,0,2,1
1,1,0,1,24,873,119,0,5.881188289440676,0,0,1,9,0,3,1,9,1,0,1,0,5,0,5,1,2,0,13.564355077600458,2,1,1,0,1,1,0,2,1,0,0,0,3,3,1
0,0,1,2,21,2428,88,0,52.23448415501912,0,0,0,7,1,2,1,8,2,0,0,1,7,1,4,1,1,1,0.3247512954120745,3,1,0,1,0,2,0,0,0,1,0,0,0,2,0
1,0,1,2,13,91,57,1,9.693832709656272,0,1,1,7,1,0,1,9,1,1,0,1,5,0,2,0,1,0,9.91955268332738,4,1,0,0,1,0,0,2,1,1,0,1,3,0,0
0,0,0,0,27,446,101,1,79.93535319636423,1,1,0,7,1,0,1,14,2,1,0,1,7,0,1,0,1,0,1.1204936177983669,1,0,0,0,0,3,0,0,1,0,0,0,0,3,0
1,1,0,2,25,108,299,0,13.606904923670738,0,0,0,2,0,1,0,11,0,1,1,1,5,1,2,1,0,1,45.45680531754705,6,0,1,1,1,3,1,0,0,0,1,1,1,3,0
1,1,1,0,29,316,53,0,58.48618519524906,1,1,1,2,1,2,0,7,1,0,0,0,3,0,4,0,0,0,22.34398649931958,1,0,0,0,0,3,0,0,0,1,0,0,2,1,0
1,0,0,4,18,3239,141,0,9.286932401945515,1,1,0,6,0,1,0,14,1,0,0,1,2,0,0,1,1,0,31.39245869375899,0,1,1,1,0,6,0,0,1,0,0,0,3,6,1
1,0,1,1,17,1835,329,1,21.67894424810055,0,0,1,7,0,0,1,7,2,0,1,0,5,1,9,0,0,1,12.61018996505046,0,0,1,0,1,2,0,1,0,0,0,0,0,2,1
0,0,1,5,23,1943,85,0,3.391207735618446,0,0,0,3,1,2,0,8,0,1,0,1,7,1,1,1,1,0,38.197045747420255,0,0,1,0,0,2,0,0,0,0,0,0,1,1,1
1,0,1,1,28,1458,252,0,32.37478311693012,0,1,0,4,0,1,1,13,2,0,0,0,6,1,5,1,1,0,41.27775696943538,4,1,0,1,1,4,1,1,1,0,1,0,1,1,1
0,1,1,1,24,441,149,1,54.25117059569575,1,0,1,3,1,1,1,7,0,1,0,0,4,1,3,1,0,0,8.826558389656359,2,1,0,1,0,6,0,1,1,1,0,0,1,1,0
0,1,0,0,11,2265,208,0,38.02306713443273,1,1,1,7,0,0,1,11,2,1,1,1,7,1,2,1,1,0,9.459517909692543,4,0,1,1,0,2,1,1,0,1,0,0,0,3,0
0,1,0,1,17,1245,317,1,22.223426725535678,0,0,0,7,0,2,1,8,2,0,1,1,4,0,3,0,0,1,14.195318550179085,3,0,1,1,1,1,1,0,0,0,1,0,2,1,1
0,1,0,2,18,2720,310,1,1.3849585413976913,1,0,1,4,0,1,0,10,1,0,0,1,6,0,3,1,0,1,0.8632340701619956,2,0,1,1,0,1,0,2,0,0,0,1,0,2,1
1,0,0,0,19,1551,218,1,81.28999843072154,0,1,1,7,1,1,1,10,0,1,0,0,4,0,3,1,3,1,109.30301516151742,3,1,0,1,0,0,1,3,0,1,1,1,1,3,1
0,0,1,3,16,277,95,1,36.67322363468607,0,1,0,5,0,2,0,7,0,0,1,1,7,1,3,1,0,0,8.90017196755921,6,0,0,0,0,2,0,1,1,1,0,1,2,1,1
0,0,1,4,24,3056,327,1,41.096599803909015,0,1,0,1,1,1,0,6,1,1,1,0,5,1,4,1,2,1,12.729413938959526,2,0,0,0,1,3,0,0,1,0,0,0,1,1,0
0,1,0,2,21,568,278,0,47.49565032865045,1,1,1,10,0,0,1,9,1,1,1,1,4,0,1,0,3,0,28.110120836975398,1,0,1,1,1,1,0,1,0,1,1,1,3,3,0
1,0,1,5,23,3645,105,0,41.319256750622046,1,1,0,4,0,1,0,13,0,0,1,0,4,1,5,0,1,1,7.062581927160348,1,0,0,0,0,4,1,4,1,0,0,1,0,1,1
1,1,1,2,11,1009,166,1,17.45440903186986,0,0,1,7,0,0,0,10,1,0,0,1,7,0,2,0,1,0,4.503698258374115,2,1,0,0,1,2,0,0,1,0,1,0,0,2,0
1,1,1,3,20,2922,193,1,39.685148563346566,0,0,1,2,1,2,0,14,0,0,1,0,4,0,6,1,1,1,2.726709172206982,1,0,0,1,1,3,1,1,1,1,0,0,3,1,1
1,0,0,1,18,2513,262,0,29.427020691724337,1,1,1,2,1,1,1,8,2,0,0,0,6,1,2,0,1,0,15.016259317027478,2,1,0,0,1,0,0,0,0,1,1,1,0,5,0
0,0,0,2,11,838,284,0,57.72781613927868,0,0,1,1,1,2,1,12,1,0,1,0,3,1,7,1,3,0,0.11026917443047726,3,0,1,1,0,4,0,2,1,0,1,1,1,1,0
0,0,0,0,26,2801,323,1,48.65439746073797,1,1,1,2,1,1,1,13,1,0,0,1,8,1,2,0,1,0,24.724458614266602,4,1,0,1,1,2,0,2,0,0,1,1,1,3,0
1,1,1,3,21,1607,199,0,1.2676400613416436,0,0,1,10,1,1,0,8,2,0,1,0,3,1,1,0,2,0,12.37525209357223,3,0,0,1,0,2,1,1,1,0,1,1,2,2,0
0,0,0,1,19,2885,346,0,14.287271833968388,1,0,0,8,0,3,0,8,0,1,1,1,4,1,2,1,0,1,15.178169540635732,2,0,1,1,1,3,0,1,1,0,0,0,0,2,1
0,1,0,3,19,29,203,1,1.0599923424015174,0,1,1,8,0,0,1,9,0,0,1,0,3,1,3,0,1,0,6.108902072650712,4,1,1,1,0,2,1,3,0,1,1,0,1,1,1
0,0,0,3,22,2406,47,0,3.230059479372001,1,1,0,8,1,1,1,6,2,0,0,1,6,0,4,1,0,0,3.926455682129848,5,0,0,1,0,1,0,5,0,1,0,1,2,3,1
1,1,0,1,19,1942,99,0,27.594713121639185,0,1,1,1,1,2,0,11,1,0,0,1,6,1,1,0,0,0,24.078767514866083,0,0,0,1,0,1,1,1,0,1,0,1,1,1,1
1,1,0,3,27,3359,145,0,62.10180759580997,1,0,0,1,1,0,1,10,1,0,0,0,4,0,0,1,0,1,4.721372771488138,1,1,1,1,0,3,0,2,0,1,0,1,2,3,0
0,0,0,0,21,2133,109,0,3.829027605144377,1,1,0,10,1,3,1,12,0,1,0,0,4,0,4,1,0,1,30.29037058120386,1,1,1,0,1,2,0,0,0,0,0,1,1,4,1
1,1,1,1,26,1257,44,1,17.994584617529107,1,1,0,4,0,0,0,6,1,0,1,1,3,0,3,1,0,1,4.554895401882212,2,1,0,1,1,2,1,6,0,0,1,0,0,1,1
1,1,1,0,20,2794,205,0,72.53277641707507,1,1,1,6,1,1,0,9,1,1,1,0,5,1,2,1,1,0,18.970241317512837,4,0,0,0,1,1,0,0,0,1,1,0,0,3,1
1,0,0,2,20,2360,298,1,50.50884323214422,0,1,0,8,1,2,1,11,1,1,1,1,4,0,1,0,2,0,20.649304841636365,2,0,0,1,1,4,0,0,1,0,0,1,2,0,1
1,1,0,1,21,364,148,0,21.99832595873436,1,1,0,2,1,0,1,6,1,1,0,1,4,1,3,1,0,1,14.090051838800397,3,1,1,0,1,2,0,0,1,0,1,0,1,1,0
1,0,1,4,26,1800,328,1,44.295952868896975,1,1,1,3,1,1,1,11,0,1,1,1,4,1,7,0,0,0,114.83445546732726,2,1,1,1,0,6,1,2,1,1,1,1,1,0,1
0,1,1,3,25,1822,217,1,22.187910328250172,0,0,0,6,0,0,1,10,0,1,1,1,3,1,1,1,0,1,9.427067154479223,2,1,0,1,0,2,1,1,0,0,0,1,0,0,0
1,0,0,1,20,1862,86,0,5.162548049543509,1,0,0,10,0,0,0,8,0,0,1,1,5,1,4,1,3,0,42.96659897055301,4,0,0,0,1,4,1,1,1,0,0,1,1,1,0
0,0,0,1,20,904,228,1,3.9968955960778345,0,0,1,4,1,1,1,8,2,1,0,1,3,1,3,1,1,0,3.708002430423538,1,0,1,0,1,2,1,1,0,0,0,0,0,4,0
0,1,0,4,17,3340,46,1,6.261255883333839,1,0,0,2,0,1,1,9,0,1,0,1,4,0,6,1,0,1,8.225967947743108,0,1,1,1,1,1,0,2,1,1,1,0,0,2,0
1,1,0,1,14,697,317,1,12.966075927252502,1,1,0,7,0,1,0,11,0,0,1,1,7,1,6,0,0,0,3.141665668442185,0,1,1,1,0,4,0,1,0,0,0,1,0,2,0
0,1,1,1,24,2178,84,1,80.00549198154279,1,1,1,4,1,0,0,9,1,1,0,1,1,0,2,0,1,0,18.507866771146382,4,1,1,0,0,2,1,3,0,1,1,1,1,2,1
0,1,0,1,16,2850,298,1,48.23493816120792,1,0,0,8,1,1,0,8,2,0,0,0,5,1,1,1,1,0,20.33644187499521,2,1,0,1,0,2,0,2,0,1,0,0,2,4,0
0,1,0,3,18,2836,332,0,17.01138168848015,1,0,0,8,0,1,0,8,1,0,1,1,5,1,2,0,0,1,12.084565247165875,0,0,0,0,1,1,1,0,1,0,1,0,0,4,0
1,0,0,1,20,1855,116,1,20.38186764582961,1,0,0,7,0,2,0,6,1,0,1,1,6,1,0,0,1,0,25.470820372388438,2,1,1,1,0,2,0,0,1,1,1,1,0,2,0
1,1,0,2,26,350,347,1,9.261429535345695,0,1,0,10,0,0,0,9,0,0,0,1,4,0,3,1,4,0,40.446477921292434,1,1,1,1,1,5,1,1,1,1,1,1,0,5,1
0,0,1,5,10,179,58,0,36.55766870013093,0,1,1,9,0,2,0,12,3,1,0,0,3,0,2,0,1,0,29.972185395383626,1,0,1,0,1,1,1,1,0,0,0,1,1,3,0
1,0,1,1,23,1503,51,0,48.70088316469872,1,1,1,4,0,1,1,12,1,1,1,0,5,0,5,1,1,0,5.532531062098849,4,1,1,1,0,1,1,3,1,1,0,1,0,1,1
1,1,1,2,15,1186,350,1,8.189900799244096,1,0,1,7,1,0,1,5,0,1,1,0,6,0,2,1,0,1,7.724995859552034,5,1,0,1,1,2,0,1,1,0,1,0,0,2,0
1,0,0,5,14,1806,314,0,1.2816396563585815,0,0,1,10,0,3,0,7,0,0,1,0,5,1,3,0,1,1,9.569639107350746,1,0,1,1,1,2,1,2,1,1,0,0,1,4,1
1,0,0,1,21,3167,77,0,29.336124458259302,0,0,0,10,0,0,1,15,2,0,1,0,3,1,5,0,0,1,4.55724984877275,3,1,0,0,0,2,1,1,1,1,1,0,0,2,0
0,0,1,4,27,773,34,0,24.801188233466043,1,0,1,1,0,1,1,6,0,0,1,0,8,0,4,1,1,0,8.964411805087186,0,1,0,1,0,4,0,2,0,0,1,0,1,5,1
0,0,0,4,20,509,279,0,15.431516156310872,1,0,1,4,0,1,0,8,0,1,1,1,7,0,1,1,2,1,5.437373369568155,0,1,0,0,1,2,0,2,0,1,1,0,0,0,1
1,1,0,1,18,364,192,0,30.975800283929658,1,1,0,2,0,1,0,17,0,0,1,0,6,0,5,1,1,1,109.11278686630442,2,0,0,0,1,3,0,0,0,0,1,0,1,1,1
1,0,1,2,27,3028,231,0,23.99614530602569,1,1,0,9,0,0,0,7,1,1,0,0,1,0,2,0,0,0,30.58024467484251,2,1,0,0,1,2,1,0,1,0,1,1,0,3,1
0,1,1,3,21,352,130,1,8.653734261488811,1,1,0,5,0,2,0,12,2,1,0,0,2,1,4,1,0,0,39.32469584914991,1,0,1,0,1,2,0,1,0,1,1,0,3,2,0
0,1,1,6,19,2847,100,1,15.211431851373911,1,1,1,3,0,1,0,7,0,0,1,0,1,1,6,1,1,0,51.058630417512305,2,0,0,1,1,1,1,1,0,0,1,1,1,0,1
1,0,1,0,31,3507,192,0,16.764445674746028,0,1,0,4,1,1,1,9,1,0,0,0,4,1,2,1,1,1,21.87255414312899,1,0,1,0,1,2,0,0,0,0,1,0,1,0,1
0,1,0,4,21,1106,202,0,63.669968857106824,1,0,0,6,1,0,1,8,2,0,0,1,1,0,1,1,2,0,3.871126241689633,3,1,1,0,1,4,1,1,1,1,0,0,0,0,0
1,1,0,3,17,1248,170,1,97.25217184027447,1,1,0,10,0,1,0,11,0,0,1,1,3,0,3,1,0,1,28.41987519710444,3,0,0,1,1,0,1,0,0,1,0,0,2,3,0
1,1,1,1,21,411,167,0,67.04817531836505,0,0,1,1,1,2,0,11,0,0,1,0,6,1,3,0,0,0,0.3146921774877681,1,0,1,1,1,0,1,1,1,0,0,0,0,1,1
0,0,0,4,15,734,95,1,38.10103043908909,0,1,1,7,1,0,1,15,2,1,1,1,2,0,4,0,1,1,2.403402532086045,2,1,1,0,0,4,0,1,0,0,1,1,2,3,0
0,1,1,1,20,3028,227,0,26.38377748563493,0,0,1,8,1,1,1,8,0,1,0,0,7,0,2,0,0,0,0.6006181145552563,0,0,1,0,1,0,1,2,1,0,0,1,2,0,1
1,1,1,2,17,117,357,1,35.0641197739546,0,0,1,7,1,1,1,11,2,0,1,1,8,0,3,0,2,0,2.91080979581623,2,0,0,1,0,1,1,1,0,0,1,1,1,0,1
1,1,0,1,29,481,257,1,83.96020570473965,1,0,1,7,1,0,0,8,1,0,1,1,3,1,1,0,0,1,27.88687256580955,1,0,0,1,1,0,1,1,1,0,1,0,1,3,1
0,0,1,4,21,191,310,0,8.630411582549357,0,0,1,9,1,0,0,17,1,0,0,0,7,0,2,1,1,0,43.340215264872334,2,1,0,1,0,2,0,0,1,0,0,0,1,1,0
1,1,0,3,30,2638,201,0,22.979311898053993,0,0,1,4,0,1,1,11,2,1,1,0,4,1,4,0,0,1,6.5378928242392655,4,0,1,0,0,0,0,1,1,1,1,0,1,4,0
0,0,0,6,20,2637,345,0,35.097579762459546,1,0,0,7,0,3,0,7,1,1,0,0,5,0,5,1,1,0,2.5368408195602354,6,0,1,0,1,1,0,1,1,0,0,1,1,2,1
1,0,0,1,17,2706,69,0,34.112517797401566,0,1,0,9,1,1,1,10,2,1,0,1,10,0,2,0,0,1,6.375467081901624,1,1,1,0,0,2,1,3,1,0,0,1,0,1,1
0,0,0,2,23,106,36,1,8.721759335341448,0,0,0,5,0,1,0,4,0,1,1,1,6,1,3,0,2,1,20.83219037723824,1,1,1,1,0,1,1,0,0,1,0,0,2,1,1
0,0,1,1,20,381,203,0,26.50973527406422,1,0,1,2,1,0,0,5,1,0,1,0,6,1,2,1,1,0,8.621906691019092,4,0,0,0,0,1,0,2,1,0,1,0,0,1,0
0,0,0,2,19,782,180,1,47.676288099092304,1,1,1,5,0,1,1,18,1,1,1,0,2,1,1,0,2,0,64.95889736965988,2,1,0,0,0,1,1,1,0,1,0,1,0,2,0
1,0,1,3,20,2437,240,0,19.33522397695241,1,0,0,4,0,0,1,12,2,1,0,1,4,1,3,0,0,0,2.807755081126605,0,0,0,1,1,4,0,1,1,1,1,0,1,1,0
1,1,1,3,16,243,331,1,47.29432522626101,1,1,0,8,0,0,0,7,0,0,1,0,9,0,5,1,3,1,92.80045854508663,3,1,1,0,0,1,0,0,0,0,1,1,0,0,0
0,0,1,0,23,2632,115,0,13.383110353294674,1,1,1,5,1,0,1,5,0,0,0,1,6,0,5,0,2,1,0.25059726701112495,3,0,1,1,1,1,0,2,0,0,1,0,0,2,1
1,1,1,1,18,2916,282,0,83.7887035403049,1,0,1,9,0,1,0,8,0,1,1,1,2,1,2,0,4,1,12.01839734833501,2,1,1,1,0,3,0,1,0,0,1,1,2,1,1
0,1,0,1,15,467,50,1,22.90248286455216,1,0,1,9,0,2,1,11,0,0,1,0,5,1,4,0,3,1,5.8020138506170404,3,0,1,1,0,1,0,1,1,1,1,1,1,2,1
0,0,0,4,18,865,286,0,27.186347239431417,0,1,1,3,1,2,1,8,2,0,1,1,6,0,2,1,0,1,16.707374485271174,1,0,0,1,1,3,0,0,0,1,1,1,0,2,1
1,1,1,1,24,2981,62,0,0.9559161823555562,0,0,1,10,1,1,0,9,1,0,1,1,4,0,0,0,1,1,2.030708634360873,3,1,1,0,0,2,0,1,1,1,0,1,1,0,0
1,1,1,4,24,1561,289,0,5.599616771291098,1,1,1,6,0,2,0,5,0,1,0,1,8,0,5,0,2,1,41.72092612457562,5,1,0,0,1,1,1,1,1,0,0,1,2,2,1
0,1,0,0,18,1233,263,0,30.066398548517693,0,0,1,6,1,1,0,11,2,1,1,1,5,1,3,1,2,0,2.935839111750223,2,1,0,1,1,2,1,0,0,1,1,0,1,1,0
1,1,1,3,16,603,32,0,16.335111104588133,1,1,1,4,0,0,1,11,0,0,1,0,2,1,2,0,1,1,17.705016483882318,2,1,1,0,1,2,0,0,1,1,0,0,1,3,0
1,0,0,1,20,1660,337,1,21.288285760533757,0,0,0,10,0,1,1,11,1,0,1,1,3,0,4,1,3,0,0.6783109607390092,3,1,0,0,0,2,1,0,0,0,1,1,0,3,0
0,1,1,2,20,3062,256,0,1.9512445075378007,1,0,1,3,1,3,0,7,2,1,1,0,7,1,1,1,0,1,7.4500507598262455,1,0,0,1,0,1,0,0,1,1,0,1,0,3,1
0,0,0,4,26,1096,313,1,53.8974753565317,0,1,1,1,1,2,1,18,1,1,0,1,4,0,2,1,1,1,3.243859706037591,3,0,1,0,1,2,1,4,0,1,0,0,0,2,1
1,1,1,2,21,2015,99,0,46.04461099531327,1,1,1,7,0,3,0,9,1,0,0,0,5,1,3,1,0,1,76.19532720646242,1,1,0,1,1,1,0,0,1,1,0,1,2,5,1
0,1,1,1,21,1658,342,0,6.1500475838168045,0,1,0,5,1,2,0,8,0,0,1,1,6,1,3,0,0,0,0.24188417248847835,2,0,1,0,0,0,1,0,0,1,0,1,0,2,1
0,0,0,1,18,3380,283,1,30.18066701806877,1,1,0,10,0,1,0,6,0,1,0,1,11,0,4,0,0,1,8.689497243935197,3,0,1,0,0,3,0,1,1,0,1,1,2,3,1
1,1,1,2,19,1733,173,1,51.16446076800395,0,0,1,7,1,2,0,12,0,0,1,0,7,0,6,1,2,1,7.2129730688213485,4,1,0,1,1,3,1,2,1,1,0,1,3,1,0
0,1,1,1,26,1613,53,1,30.72080003293378,0,1,0,1,1,1,0,13,2,1,0,1,7,1,3,0,1,1,21.42229227395633,1,0,1,1,0,2,0,2,0,1,0,0,0,2,1
0,1,0,2,16,859,263,1,11.149223927834393,1,1,0,8,1,0,1,15,1,0,1,0,8,0,2,0,0,0,1.160591630334817,1,1,0,1,1,1,0,1,1,0,1,0,3,4,1
1,0,1,1,19,3257,362,1,32.023103570272745,0,0,0,3,1,1,1,12,2,1,0,1,5,1,1,0,1,0,33.279758681718846,3,0,0,0,0,2,1,2,1,1,1,0,3,1,1
1,1,0,2,20,1879,204,0,7.089209854218411,0,0,1,7,1,1,0,9,0,0,0,0,11,0,3,1,0,1,12.56681628242818,2,0,0,0,1,3,0,0,1,0,0,0,1,2,1
0,0,0,0,17,1276,361,1,11.492987620783875,0,1,1,3,0,0,1,9,1,1,0,0,7,0,4,0,1,1,12.057815747947364,1,1,0,0,0,1,0,0,1,0,0,1,1,4,0
0,1,1,1,10,12,354,1,8.235854961810167,0,0,1,3,0,2,0,18,1,0,0,1,3,1,3,1,0,1,5.144088875284389,1,0,0,1,0,5,0,0,0,1,1,0,1,3,0
1,0,1,4,18,2346,188,0,24.420493623929136,0,1,1,10,0,0,1,11,1,0,0,1,6,0,2,1,0,0,13.468725161258943,2,1,0,0,0,2,1,1,1,1,0,0,0,2,0
1,0,1,3,17,1099,315,0,3.4362980097064186,1,0,1,9,1,0,1,16,0,0,1,1,3,1,6,0,2,1,9.047784132296412,0,0,1,1,0,1,1,0,0,1,0,0,0,1,1
1,1,1,2,17,1074,47,1,81.23117896749407,1,1,1,2,0,1,0,11,0,0,0,1,4,1,0,0,2,1,5.62436512662172,1,0,0,1,1,3,1,2,0,0,1,1,2,1,0
1,1,1,2,19,786,73,1,12.172010239897006,0,0,1,4,0,1,1,7,0,1,1,1,5,1,7,1,0,1,3.6944953660121493,2,0,0,1,0,3,1,0,1,1,0,1,0,0,1
0,0,1,1,16,148,184,1,7.414256409885532,1,1,0,6,1,1,0,8,2,0,1,1,11,1,4,1,0,0,26.06375359488962,0,1,1,0,1,1,1,0,1,1,1,0,0,2,0
1,0,1,5,23,1754,260,0,20.58811519136735,0,1,1,3,1,2,1,11,1,1,1,1,5,0,5,1,0,1,3.0640253246040645,4,1,1,1,1,6,0,2,0,0,1,0,0,3,1
1,1,0,0,13,2169,345,1,9.730291184286536,1,0,1,10,1,0,0,15,2,1,1,1,3,1,1,0,1,1,3.6780239828262467,2,0,0,0,1,2,0,0,0,1,0,1,1,3,1
0,0,1,2,11,3282,254,0,22.96534886462638,0,0,1,10,0,1,0,6,2,0,1,1,5,1,1,1,0,0,17.21103567630715,2,1,1,1,0,1,1,0,1,0,1,1,1,2,0
1,1,0,3,23,1303,246,0,12.854757800821183,0,1,1,7,0,2,0,8,1,1,1,0,7,1,2,0,2,1,5.1256709813168335,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0
0,1,1,1,25,2585,85,0,4.249216146488273,0,1,1,7,1,2,0,10,0,0,1,0,9,0,3,0,1,1,12.300641920794707,0,1,1,0,1,2,1,1,1,0,0,0,1,4,0
1,1,1,2,25,1179,60,0,9.273106155532169,0,0,1,5,0,0,0,10,2,1,1,0,11,1,3,0,1,1,16.100236168174526,1,0,1,1,1,1,0,0,0,1,0,0,0,2,1
1,1,0,4,16,3309,88,1,17.31109133379301,1,0,1,3,0,4,0,12,0,0,1,1,5,1,1,0,0,0,6.4159478239113374,1,1,1,0,1,3,0,2,0,0,0,1,0,0,1
1,0,1,3,30,2423,264,0,0.922846455749258,1,0,1,2,1,0,1,8,3,0,1,0,7,0,0,1,1,0,8.418304503298305,1,1,0,1,1,3,1,1,1,1,0,0,0,2,1
0,1,1,2,16,81,136,0,44.17420425438931,1,0,0,4,0,1,0,10,2,1,1,1,3,1,3,1,1,1,4.719683483874419,1,1,1,0,0,4,1,0,0,1,1,0,1,3,1
0,0,0,1,22,491,220,1,29.17191228571079,0,0,0,4,1,3,1,11,1,1,0,1,5,1,3,1,3,0,12.33945079193354,5,1,1,1,0,1,1,0,1,1,1,0,1,2,1
1,1,1,3,14,2403,47,0,27.59086619567509,1,0,1,8,0,0,0,11,0,0,1,1,3,0,3,1,2,1,97.59190204943931,4,1,0,1,0,0,0,0,0,0,1,0,1,3,0
0,0,1,2,16,2025,255,1,23.693042073296876,1,0,1,8,1,0,1,12,2,1,1,1,7,1,1,1,2,1,9.010669014468046,0,1,0,1,0,3,1,1,0,0,0,0,0,2,1
0,1,1,1,19,924,196,0,26.77086738280557,0,0,0,5,0,0,0,12,0,0,1,0,7,1,3,1,0,0,21.187661082765356,3,1,1,0,0,1,1,2,0,0,1,1,2,1,1
0,0,0,0,16,1296,100,1,81.84083160334586,0,0,1,6,0,1,0,11,3,0,0,0,6,0,3,1,1,0,20.20622967302762,2,1,1,1,0,3,0,2,1,0,0,1,2,2,0
0,0,1,0,30,1603,83,0,0.25818412814072095,0,1,1,8,1,2,1,11,1,1,0,0,7,0,6,0,2,0,30.880667157841728,2,1,1,1,1,2,1,1,0,1,0,1,3,0,0
0,1,1,2,16,3115,274,0,1.4693963191340278,1,0,0,1,1,0,0,10,1,0,1,1,4,0,0,1,1,1,24.89023269898633,4,1,0,0,1,1,1,1,0,0,1,1,1,3,1
0,1,1,0,17,3052,105,1,6.376993470476536,1,0,1,5,1,1,0,16,1,1,0,1,3,1,3,0,3,1,0.23699329516247594,1,0,0,0,1,3,1,1,1,0,1,1,0,0,1
1,1,1,1,20,1596,64,0,5.492505089790833,0,1,1,4,1,2,0,13,1,0,0,0,6,1,3,0,1,1,7.398593521451571,4,0,1,0,0,1,0,2,1,0,1,1,1,3,1
1,1,0,0,18,122,296,0,5.9972597571175905,1,1,1,4,0,1,0,15,3,0,1,1,1,0,7,1,0,1,40.8403685383034,3,0,0,0,1,3,0,0,0,0,0,1,1,3,1
0,0,0,0,17,3420,346,1,33.437118165022085,0,1,0,2,1,1,1,12,1,0,1,0,2,1,3,1,0,0,15.51102963036305,4,0,1,1,1,0,0,1,0,1,0,1,1,4,1
1,1,1,2,23,707,329,0,18.456892410173374,1,1,0,10,1,3,0,10,0,1,0,0,5,0,5,1,0,1,2.2012998695834445,1,0,1,1,0,1,0,2,1,1,1,1,1,0,0
1,0,1,2,19,2377,150,0,144.03145870769498,0,1,1,1,1,2,1,7,0,0,0,0,6,1,1,1,1,0,6.463059516915449,2,1,0,1,0,2,1,0,1,0,1,0,3,0,1
1,0,0,4,23,3480,353,1,7.719859611229377,1,1,0,6,1,3,0,11,3,0,1,1,4,0,5,0,0,1,6.6643619697248,3,1,0,1,0,2,0,0,0,1,0,0,1,2,0
1,1,0,4,17,990,54,1,11.168023517931971,1,0,0,7,1,1,0,8,0,1,1,0,4,0,3,0,0,1,41.299313195893184,1,1,0,1,0,2,0,2,1,0,1,1,0,3,0
0,0,1,0,17,2370,189,1,124.5097703377468,1,1,0,5,0,2,0,9,1,0,1,1,9,0,1,0,1,0,16.121895713706824,1,1,0,0,0,0,0,1,1,0,0,1,1,2,1
1,0,0,2,23,3182,113,1,53.470580903472396,0,1,1,8,1,1,0,9,1,1,1,0,9,1,1,0,0,0,18.746386870758315,1,0,1,1,1,2,0,0,1,0,0,0,1,2,0
1,0,1,1,22,2817,143,1,19.034985457952843,0,1,0,9,1,0,1,6,2,1,1,1,2,0,3,1,1,1,9.147741178018435,2,0,1,0,1,1,1,3,1,0,0,0,0,1,1
0,0,0,2,27,2040,252,0,24.263265950869275,0,0,0,2,1,1,0,21,3,1,1,1,6,0,4,0,0,0,1.2441130803070257,0,1,0,1,0,8,0,1,0,1,0,0,0,2,1
0,1,0,1,24,3160,195,1,55.57930106447773,1,1,0,4,0,3,0,6,2,0,0,0,8,1,2,0,0,1,1.564599830995638,5,1,1,1,0,0,0,2,1,0,0,1,4,0,0
1,1,0,0,17,2480,220,0,19.674400049184083,0,0,1,9,0,1,0,6,1,1,1,1,7,0,7,1,2,1,10.907738951481377,3,0,0,0,0,2,0,0,1,0,1,0,0,1,0
1,1,0,4,18,709,204,1,6.921050902446943,1,1,0,5,0,1,1,13,2,0,1,1,6,1,4,1,1,1,3.9079870741440192,2,1,0,0,0,0,0,2,1,1,1,1,1,2,0
1,1,1,4,26,793,30,0,52.885460229062836,0,1,0,3,1,3,1,11,1,1,0,1,5,0,1,1,1,1,2.202158882900929,2,1,1,1,0,2,0,0,0,0,1,1,2,4,1
1,0,0,1,22,711,258,0,23.150941979532313,0,0,1,6,1,1,1,6,2,0,1,0,4,0,4,0,0,0,6.082830307842419,2,0,0,1,1,4,1,0,1,0,0,0,0,1,0
1,0,0,1,10,3170,115,1,4.983146322169356,1,0,0,3,0,1,1,13,1,1,1,1,7,0,4,1,1,0,27.099508049155823,1,1,1,1,1,1,0,0,0,1,1,1,0,1,0
1,1,1,3,20,2586,91,0,21.13145143925088,1,1,0,5,0,2,0,7,2,1,0,0,8,0,4,1,4,0,1.5164291890990937,1,1,0,0,0,4,0,0,1,1,1,0,1,2,0
